Date;Numéro de facture;Code Article;Vendeur;Responsable de Service;Prix Unitaire de Billet;Remise Accordée;Prix de Vente par Unité;Coût Unitaire;Quantité;Code Postal
18/02/2013;632;46;Amy Apple;John Jones;55,95;0;55,95;32,47;9;3014
18/02/2013;632;13;Amy Apple;John Jones;26,95;0;26,95;13,26;15;3014
18/02/2013;633;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;17;3019
18/02/2013;634;30;Amy Apple;John Jones;10,95;0;10,95;4,8;1;3016
18/02/2013;635;29;Wendel Westborne;John Jones;40,95;0;40,95;15,51;1;3023
18/02/2013;636;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;26;3016
18/02/2013;637;44;Wendel Westborne;John Jones;38,95;0;38,95;24,76;17;3017
18/02/2013;637;14;Wendel Westborne;John Jones;31,95;0,1;28,76;17,38;3;3017
18/02/2013;637;15;Wendel Westborne;John Jones;28,95;0;28,95;17,53;5;3017
18/02/2013;638;47;Amy Apple;John Jones;28,95;0;28,95;8,86;6;3029
18/02/2013;639;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;1;3025
18/02/2013;639;10;Kelly Clark;John Jones;34,95;0,1;31,46;22,13;10;3025
18/02/2013;640;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;2;3023
18/02/2013;640;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;8;3023
18/02/2013;641;12;Kelly Clark;John Jones;47,95;0,1;43,16;20,7;3;3025
18/02/2013;642;21;Wendel Westborne;John Jones;26,95;0,2;21,56;12,42;10;3029
18/02/2013;643;18;Amy Apple;John Jones;54,95;0;54,95;26,65;19;3010
18/02/2013;643;27;Amy Apple;John Jones;4,95;0;4,95;1,82;4;3010
18/02/2013;644;32;Wendel Westborne;John Jones;22,95;0;22,95;11,78;22;3022
18/02/2013;645;35;Amy Apple;John Jones;0,95;0;0,95;0,47;11;3022
18/02/2013;646;27;Amy Apple;John Jones;4,95;0;4,95;1,82;2;3015
18/02/2013;647;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;5;3020
18/02/2013;648;4;Wendel Westborne;John Jones;73,95;0;73,95;38,86;2;3032
18/02/2013;649;2;Amy Apple;John Jones;44,95;0,1;40,46;27,95;7;3016
18/02/2013;650;43;Amy Apple;John Jones;11,95;0;11,95;3,32;2;3025
18/02/2013;650;43;Amy Apple;John Jones;11,95;0;11,95;3,32;3;3025
18/02/2013;651;36;Wendel Westborne;John Jones;26,95;0;26,95;12,53;3;3017
18/02/2013;652;27;Wendel Westborne;John Jones;4,95;0;4,95;1,82;4;3019
18/02/2013;653;1;Amy Apple;John Jones;43,95;0;43,95;25,6;1;3032
18/02/2013;654;26;Kelly Clark;John Jones;0,95;0,1;0,86;0,42;12;3024
18/02/2013;655;13;Amy Apple;John Jones;26,95;0,1;24,26;13,26;17;3016
18/02/2013;656;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;2;3030
19/02/2013;657;2;Benny Bernanke;John Jones;44,95;0;44,95;27,95;6;3021
19/02/2013;658;28;Sally Summer;John Jones;0,95;0,1;0,86;0,5;2;3023
19/02/2013;659;28;Benny Bernanke;John Jones;0,95;0;0,95;0,5;20;3025
19/02/2013;660;34;Wendel Westborne;John Jones;37,95;0;37,95;15,35;11;3018
19/02/2013;660;11;Wendel Westborne;John Jones;65,95;0;65,95;37,97;18;3018
19/02/2013;661;14;Benny Bernanke;John Jones;31,95;0;31,95;17,38;1;3010
19/02/2013;661;14;Benny Bernanke;John Jones;31,95;0;31,95;17,38;3;3010
19/02/2013;662;49;Sally Summer;John Jones;63,95;0;63,95;27,1;2;3029
19/02/2013;662;39;Sally Summer;John Jones;26,95;0;26,95;12,24;2;3029
19/02/2013;663;41;Sally Summer;John Jones;18,95;0;18,95;9,98;23;3013
19/02/2013;663;5;Sally Summer;John Jones;24,95;0;24,95;12,27;7;3013
19/02/2013;664;40;Wendel Westborne;John Jones;16,95;0;16,95;6,53;25;3016
19/02/2013;665;43;Sally Summer;John Jones;11,95;0;11,95;3,32;3;3027
19/02/2013;666;31;Benny Bernanke;John Jones;0,95;0;0,95;0,34;1;3028
19/02/2013;667;29;Sally Summer;John Jones;40,95;0,1;36,86;15,51;3;3028
19/02/2013;668;6;Benny Bernanke;John Jones;55,95;0;55,95;16,06;26;3027
19/02/2013;669;43;Sally Summer;John Jones;11,95;0;11,95;3,32;3;3028
19/02/2013;669;40;Sally Summer;John Jones;16,95;0;16,95;6,53;16;3028
19/02/2013;670;21;Wendel Westborne;John Jones;26,95;0;26,95;12,42;7;3029
19/02/2013;671;18;Benny Bernanke;John Jones;54,95;0;54,95;26,65;27;3022
19/02/2013;672;15;Wendel Westborne;John Jones;28,95;0;28,95;17,53;30;3014
19/02/2013;672;5;Wendel Westborne;John Jones;24,95;0,1;22,46;12,27;3;3014
19/02/2013;673;40;Sally Summer;John Jones;16,95;0;16,95;6,53;8;3024
19/02/2013;673;23;Sally Summer;John Jones;2,95;0,1;2,66;1,68;10;3024
19/02/2013;673;17;Sally Summer;John Jones;49,95;0;49,95;23,93;8;3024
19/02/2013;673;12;Sally Summer;John Jones;47,95;0,1;43,16;20,7;3;3024
19/02/2013;674;25;Wendel Westborne;John Jones;0,95;0,1;0,86;0,35;30;3022
19/02/2013;675;37;Sally Summer;John Jones;24,95;0,1;22,46;9,38;2;3022
20/02/2013;676;22;Kelly Clark;Mary Mansfield;0,95;0;0,95;0,57;5;3012
20/02/2013;677;41;Amy Apple;Mary Mansfield;18,95;0,1;17,06;9,98;20;3010
20/02/2013;678;17;Kelly Clark;Mary Mansfield;49,95;0;49,95;23,93;7;3021
20/02/2013;679;3;Kelly Clark;Mary Mansfield;59,95;0;59,95;28,73;10;3029
20/02/2013;679;28;Kelly Clark;Mary Mansfield;0,95;0,1;0,86;0,5;29;3029
20/02/2013;680;22;Kelly Clark;Mary Mansfield;0,95;0;0,95;0,57;17;3030
20/02/2013;680;17;Kelly Clark;Mary Mansfield;49,95;0;49,95;23,93;24;3030
21/02/2013;681;27;Sally Summer;Mary Mansfield;4,95;0;4,95;1,82;2;3014
21/02/2013;681;23;Sally Summer;Mary Mansfield;2,95;0;2,95;1,68;9;3014
21/02/2013;682;41;Wendel Westborne;Mary Mansfield;18,95;0,3;13,27;9,98;13;3012
21/02/2013;683;27;Sally Summer;Mary Mansfield;4,95;0,2;3,96;1,82;5;3029
21/02/2013;684;8;Wendel Westborne;Mary Mansfield;7,95;0;7,95;4,53;28;3015
21/02/2013;685;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;6;3029
21/02/2013;685;4;Sally Summer;Mary Mansfield;73,95;0;73,95;38,86;1;3029
21/02/2013;686;22;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,57;14;3026
21/02/2013;686;12;Wendel Westborne;Mary Mansfield;47,95;0;47,95;20,7;2;3026
21/02/2013;687;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;2;3013
21/02/2013;688;5;Wendel Westborne;Mary Mansfield;24,95;0;24,95;12,27;7;3032
21/02/2013;689;30;Sally Summer;Mary Mansfield;10,95;0;10,95;4,8;5;3015
21/02/2013;690;47;Wendel Westborne;Mary Mansfield;28,95;0;28,95;8,86;17;3026
21/02/2013;691;44;Sally Summer;Mary Mansfield;38,95;0;38,95;24,76;7;3031
21/02/2013;691;3;Sally Summer;Mary Mansfield;59,95;0;59,95;28,73;13;3031
21/02/2013;691;33;Sally Summer;Mary Mansfield;19,95;0;19,95;9,78;19;3031
21/02/2013;692;6;Wendel Westborne;Mary Mansfield;55,95;0;55,95;16,06;2;3011
21/02/2013;693;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;2;3013
21/02/2013;693;30;Sally Summer;Mary Mansfield;10,95;0;10,95;4,8;6;3013
21/02/2013;693;1;Sally Summer;Mary Mansfield;43,95;0;43,95;25,6;2;3013
21/02/2013;694;13;Wendel Westborne;Mary Mansfield;26,95;0;26,95;13,26;11;3030
21/02/2013;695;12;Wendel Westborne;Mary Mansfield;47,95;0;47,95;20,7;2;3033
21/02/2013;696;34;Sally Summer;Mary Mansfield;37,95;0,2;30,36;15,35;12;3019
21/02/2013;697;5;Wendel Westborne;Mary Mansfield;24,95;0;24,95;12,27;6;3017
22/02/2013;698;30;Benny Bernanke;Mary Mansfield;10,95;0,1;9,86;4,8;9;3019
22/02/2013;698;43;Benny Bernanke;Mary Mansfield;11,95;0,2;9,56;3,32;2;3019
22/02/2013;699;20;Benny Bernanke;Mary Mansfield;16,95;0;16,95;6,76;2;3029
22/02/2013;699;41;Benny Bernanke;Mary Mansfield;18,95;0;18,95;9,98;5;3029
22/02/2013;699;26;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,42;9;3029
23/02/2013;700;46;Benny Bernanke;Mary Mansfield;55,95;0;55,95;32,47;17;3019
23/02/2013;700;41;Benny Bernanke;Mary Mansfield;18,95;0;18,95;9,98;20;3019
23/02/2013;701;44;Benny Bernanke;Mary Mansfield;38,95;0;38,95;24,76;13;3024
24/02/2013;702;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;1;3020
24/02/2013;703;10;Amy Apple;John Jones;34,95;0;34,95;22,13;7;3028
24/02/2013;704;18;Amy Apple;John Jones;54,95;0;54,95;26,65;16;3028
24/02/2013;705;47;Kelly Clark;John Jones;28,95;0;28,95;8,86;10;3033
24/02/2013;705;2;Kelly Clark;John Jones;44,95;0;44,95;27,95;2;3033
24/02/2013;706;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;4;3025
24/02/2013;707;50;Amy Apple;John Jones;24,95;0;24,95;12,14;2;3016
24/02/2013;708;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;17;3022
24/02/2013;708;7;Kelly Clark;John Jones;20,95;0;20,95;10,04;14;3022
24/02/2013;709;28;Amy Apple;John Jones;0,95;0;0,95;0,5;17;3021
24/02/2013;710;2;Kelly Clark;John Jones;44,95;0;44,95;27,95;2;3031
24/02/2013;710;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;24;3031
24/02/2013;711;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;9;3010
24/02/2013;711;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;17;3010
25/02/2013;712;20;Amy Apple;John Jones;16,95;0;16,95;6,76;6;3018
25/02/2013;713;30;Kelly Clark;John Jones;10,95;0,1;9,86;4,8;21;3016
25/02/2013;714;32;Amy Apple;John Jones;22,95;0;22,95;11,78;5;3021
25/02/2013;715;20;Wendel Westborne;John Jones;16,95;0,1;15,26;6,76;2;3023
25/02/2013;716;17;Amy Apple;John Jones;49,95;0;49,95;23,93;3;3025
25/02/2013;717;33;Wendel Westborne;John Jones;19,95;0;19,95;9,78;13;3014
25/02/2013;718;22;Amy Apple;John Jones;0,95;0;0,95;0,57;7;3026
25/02/2013;719;34;Kelly Clark;John Jones;37,95;0;37,95;15,35;6;3032
25/02/2013;720;28;Amy Apple;John Jones;0,95;0;0,95;0,5;23;3016
25/02/2013;720;28;Amy Apple;John Jones;0,95;0;0,95;0,5;3;3016
25/02/2013;720;7;Amy Apple;John Jones;20,95;0;20,95;10,04;4;3016
25/02/2013;721;49;Wendel Westborne;John Jones;63,95;0;63,95;27,1;3;3014
25/02/2013;722;18;Kelly Clark;John Jones;54,95;0;54,95;26,65;27;3021
25/02/2013;723;39;Amy Apple;John Jones;26,95;0;26,95;12,24;11;3033
25/02/2013;724;32;Kelly Clark;John Jones;22,95;0;22,95;11,78;21;3016
25/02/2013;725;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;10;3028
25/02/2013;726;5;Amy Apple;John Jones;24,95;0;24,95;12,27;2;3030
25/02/2013;727;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;2;3019
25/02/2013;728;36;Amy Apple;John Jones;26,95;0;26,95;12,53;13;3017
25/02/2013;728;26;Amy Apple;John Jones;0,95;0;0,95;0,42;18;3017
25/02/2013;729;49;Kelly Clark;John Jones;63,95;0,1;57,56;27,1;3;3023
25/02/2013;730;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;12;3031
25/02/2013;730;6;Wendel Westborne;John Jones;55,95;0;55,95;16,06;9;3031
25/02/2013;731;2;Kelly Clark;John Jones;44,95;0,1;40,46;27,95;2;3022
25/02/2013;731;39;Kelly Clark;John Jones;26,95;0;26,95;12,24;19;3022
25/02/2013;732;10;Amy Apple;John Jones;34,95;0;34,95;22,13;10;3014
25/02/2013;733;50;Kelly Clark;John Jones;24,95;0;24,95;12,14;2;3011
25/02/2013;734;39;Amy Apple;John Jones;26,95;0;26,95;12,24;2;3019
25/02/2013;734;42;Amy Apple;John Jones;35,95;0;35,95;20,25;1;3019
25/02/2013;735;46;Amy Apple;John Jones;55,95;0;55,95;32,47;23;3023
25/02/2013;736;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;3;3014
25/02/2013;736;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;4;3014
25/02/2013;737;24;Wendel Westborne;John Jones;27,95;0;27,95;16,8;4;3029
25/02/2013;738;42;Kelly Clark;John Jones;35,95;0;35,95;20,25;1;3010
25/02/2013;739;3;Amy Apple;John Jones;59,95;0;59,95;28,73;14;3023
25/02/2013;740;35;Kelly Clark;John Jones;0,95;0;0,95;0,47;12;3021
25/02/2013;741;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;3;3022
25/02/2013;742;27;Kelly Clark;John Jones;4,95;0;4,95;1,82;5;3020
25/02/2013;742;19;Kelly Clark;John Jones;49,95;0,1;44,96;24,77;31;3020
25/02/2013;743;7;Amy Apple;John Jones;20,95;0;20,95;10,04;8;3030
25/02/2013;744;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;19;3016
25/02/2013;745;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;1;3018
25/02/2013;746;50;Amy Apple;John Jones;24,95;0;24,95;12,14;2;3033
25/02/2013;746;30;Amy Apple;John Jones;10,95;0;10,95;4,8;8;3033
25/02/2013;747;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;26;3018
25/02/2013;748;37;Wendel Westborne;John Jones;24,95;0;24,95;9,38;9;3028
25/02/2013;749;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;14;3021
25/02/2013;750;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;3;3030
25/02/2013;751;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;3;3010
25/02/2013;752;49;Wendel Westborne;John Jones;63,95;0;63,95;27,1;1;3022
25/02/2013;752;8;Wendel Westborne;John Jones;7,95;0;7,95;4,53;27;3022
25/02/2013;753;28;Amy Apple;John Jones;0,95;0,1;0,86;0,5;5;3020
25/02/2013;753;24;Amy Apple;John Jones;27,95;0,1;25,16;16,8;6;3020
25/02/2013;754;42;Wendel Westborne;John Jones;35,95;0;35,95;20,25;2;3017
25/02/2013;755;25;Amy Apple;John Jones;0,95;0;0,95;0,35;3;3022
25/02/2013;756;10;Kelly Clark;John Jones;34,95;0;34,95;22,13;3;3021
25/02/2013;756;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;3;3021
25/02/2013;757;23;Wendel Westborne;John Jones;2,95;0,1;2,66;1,68;5;3026
25/02/2013;757;24;Wendel Westborne;John Jones;27,95;0;27,95;16,8;26;3026
25/02/2013;758;11;Amy Apple;John Jones;65,95;0;65,95;37,97;6;3023
25/02/2013;758;30;Amy Apple;John Jones;10,95;0;10,95;4,8;19;3023
25/02/2013;759;31;Wendel Westborne;John Jones;0,95;0;0,95;0,34;6;3018
25/02/2013;760;21;Amy Apple;John Jones;26,95;0;26,95;12,42;14;3019
25/02/2013;760;7;Amy Apple;John Jones;20,95;0;20,95;10,04;18;3019
25/02/2013;761;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;2;3022
25/02/2013;762;36;Amy Apple;John Jones;26,95;0;26,95;12,53;10;3015
25/02/2013;762;36;Amy Apple;John Jones;26,95;0;26,95;12,53;22;3015
25/02/2013;763;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;4;3027
25/02/2013;763;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;15;3027
25/02/2013;764;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;30;3030
25/02/2013;764;30;Wendel Westborne;John Jones;10,95;0;10,95;4,8;13;3030
25/02/2013;765;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;23;3023
25/02/2013;765;46;Kelly Clark;John Jones;55,95;0;55,95;32,47;19;3023
25/02/2013;766;29;Amy Apple;John Jones;40,95;0;40,95;15,51;3;3022
25/02/2013;767;1;Wendel Westborne;John Jones;43,95;0;43,95;25,6;1;3018
25/02/2013;768;27;Amy Apple;John Jones;4,95;0;4,95;1,82;4;3022
25/02/2013;769;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;12;3033
25/02/2013;770;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;23;3017
25/02/2013;771;32;Wendel Westborne;John Jones;22,95;0;22,95;11,78;8;3012
25/02/2013;771;10;Wendel Westborne;John Jones;34,95;0;34,95;22,13;7;3012
25/02/2013;771;15;Wendel Westborne;John Jones;28,95;0;28,95;17,53;2;3012
25/02/2013;771;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;15;3012
25/02/2013;771;49;Wendel Westborne;John Jones;63,95;0;63,95;27,1;3;3012
25/02/2013;772;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;1;3020
25/02/2013;773;30;Amy Apple;John Jones;10,95;0;10,95;4,8;25;3027
25/02/2013;774;27;Wendel Westborne;John Jones;4,95;0;4,95;1,82;9;3023
25/02/2013;775;33;Amy Apple;John Jones;19,95;0;19,95;9,78;1;3010
25/02/2013;776;43;Wendel Westborne;John Jones;11,95;0;11,95;3,32;8;3030
25/02/2013;777;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;10;3013
25/02/2013;778;7;Wendel Westborne;John Jones;20,95;0;20,95;10,04;18;3020
25/02/2013;779;28;Kelly Clark;John Jones;0,95;0;0,95;0,5;16;3013
25/02/2013;779;7;Kelly Clark;John Jones;20,95;0;20,95;10,04;2;3013
25/02/2013;779;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;1;3013
25/02/2013;780;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;19;3018
25/02/2013;781;36;Amy Apple;John Jones;26,95;0;26,95;12,53;30;3014
25/02/2013;782;19;Wendel Westborne;John Jones;49,95;0;49,95;24,77;21;3028
25/02/2013;782;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;5;3028
25/02/2013;783;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;11;3032
25/02/2013;784;28;Amy Apple;John Jones;0,95;0;0,95;0,5;17;3023
25/02/2013;784;23;Amy Apple;John Jones;2,95;0;2,95;1,68;4;3023
25/02/2013;785;20;Wendel Westborne;John Jones;16,95;0;16,95;6,76;13;3017
25/02/2013;785;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;10;3017
25/02/2013;786;10;Wendel Westborne;John Jones;34,95;0;34,95;22,13;6;3027
25/02/2013;787;42;Wendel Westborne;John Jones;35,95;0;35,95;20,25;2;3012
25/02/2013;787;10;Wendel Westborne;John Jones;34,95;0;34,95;22,13;13;3012
25/02/2013;787;34;Wendel Westborne;John Jones;37,95;0;37,95;15,35;8;3012
25/02/2013;787;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;10;3012
25/02/2013;788;47;Amy Apple;John Jones;28,95;0;28,95;8,86;20;3030
25/02/2013;788;17;Amy Apple;John Jones;49,95;0;49,95;23,93;8;3030
25/02/2013;788;35;Amy Apple;John Jones;0,95;0;0,95;0,47;14;3030
25/02/2013;789;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;3;3029
25/02/2013;789;47;Kelly Clark;John Jones;28,95;0;28,95;8,86;14;3029
25/02/2013;790;32;Amy Apple;John Jones;22,95;0;22,95;11,78;3;3024
25/02/2013;791;8;Kelly Clark;John Jones;7,95;0,1;7,16;4,53;29;3017
25/02/2013;791;24;Kelly Clark;John Jones;27,95;0;27,95;16,8;12;3017
25/02/2013;792;39;Amy Apple;John Jones;26,95;0;26,95;12,24;15;3031
25/02/2013;793;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;15;3010
25/02/2013;794;47;Amy Apple;John Jones;28,95;0;28,95;8,86;1;3021
25/02/2013;795;22;Wendel Westborne;John Jones;0,95;0;0,95;0,57;19;3015
25/02/2013;796;35;Amy Apple;John Jones;0,95;0,2;0,76;0,47;13;3021
25/02/2013;796;16;Amy Apple;John Jones;27,95;0;27,95;15,85;2;3021
25/02/2013;797;33;Wendel Westborne;John Jones;19,95;0;19,95;9,78;18;3027
25/02/2013;797;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;3;3027
25/02/2013;798;9;Amy Apple;John Jones;48,95;0;48,95;24,52;14;3017
25/02/2013;799;8;Wendel Westborne;John Jones;7,95;0;7,95;4,53;17;3010
25/02/2013;800;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;1;3029
25/02/2013;801;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;4;3011
25/02/2013;801;21;Kelly Clark;John Jones;26,95;0;26,95;12,42;13;3011
25/02/2013;801;35;Kelly Clark;John Jones;0,95;0;0,95;0,47;17;3011
25/02/2013;802;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;25;3013
25/02/2013;803;39;Wendel Westborne;John Jones;26,95;0;26,95;12,24;19;3018
25/02/2013;804;5;Amy Apple;John Jones;24,95;0;24,95;12,27;8;3031
25/02/2013;805;31;Kelly Clark;John Jones;0,95;0;0,95;0,34;3;3026
25/02/2013;805;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;3;3026
25/02/2013;806;44;Amy Apple;John Jones;38,95;0;38,95;24,76;14;3032
25/02/2013;806;48;Amy Apple;John Jones;3,95;0;3,95;1,43;14;3032
25/02/2013;807;29;Kelly Clark;John Jones;40,95;0;40,95;15,51;1;3011
25/02/2013;808;11;Amy Apple;John Jones;65,95;0;65,95;37,97;10;3020
25/02/2013;809;47;Kelly Clark;John Jones;28,95;0;28,95;8,86;15;3010
25/02/2013;810;46;Wendel Westborne;John Jones;55,95;0;55,95;32,47;4;3025
25/02/2013;811;21;Wendel Westborne;John Jones;26,95;0;26,95;12,42;5;3023
25/02/2013;812;1;Amy Apple;John Jones;43,95;0;43,95;25,6;12;3016
25/02/2013;812;4;Amy Apple;John Jones;73,95;0;73,95;38,86;2;3016
25/02/2013;813;7;Wendel Westborne;John Jones;20,95;0;20,95;10,04;10;3016
25/02/2013;814;10;Amy Apple;John Jones;34,95;0;34,95;22,13;3;3014
25/02/2013;815;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;8;3013
25/02/2013;816;1;Amy Apple;John Jones;43,95;0;43,95;25,6;3;3021
26/02/2013;817;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;15;3016
26/02/2013;817;48;Wendel Westborne;John Jones;3,95;0;3,95;1,43;17;3016
26/02/2013;818;38;Benny Bernanke;John Jones;24,95;0;24,95;11,48;1;3017
26/02/2013;819;19;Wendel Westborne;John Jones;49,95;0;49,95;24,77;6;3023
26/02/2013;820;1;Sally Summer;John Jones;43,95;0;43,95;25,6;17;3022
26/02/2013;821;20;Benny Bernanke;John Jones;16,95;0;16,95;6,76;22;3024
26/02/2013;822;35;Wendel Westborne;John Jones;0,95;0;0,95;0,47;10;3022
26/02/2013;822;28;Wendel Westborne;John Jones;0,95;0;0,95;0,5;1;3022
26/02/2013;823;40;Wendel Westborne;John Jones;16,95;0;16,95;6,53;14;3021
26/02/2013;824;43;Benny Bernanke;John Jones;11,95;0,1;10,76;3,32;3;3012
26/02/2013;824;50;Benny Bernanke;John Jones;24,95;0,1;22,46;12,14;1;3012
26/02/2013;825;35;Benny Bernanke;John Jones;0,95;0;0,95;0,47;22;3011
26/02/2013;826;21;Wendel Westborne;John Jones;26,95;0;26,95;12,42;16;3016
26/02/2013;827;29;Benny Bernanke;John Jones;40,95;0,1;36,86;15,51;2;3022
26/02/2013;828;23;Wendel Westborne;John Jones;2,95;0,1;2,66;1,68;4;3022
26/02/2013;829;14;Sally Summer;John Jones;31,95;0;31,95;17,38;3;3023
26/02/2013;830;38;Benny Bernanke;John Jones;24,95;0;24,95;11,48;4;3029
26/02/2013;830;14;Benny Bernanke;John Jones;31,95;0;31,95;17,38;3;3029
26/02/2013;831;43;Sally Summer;John Jones;11,95;0;11,95;3,32;1;3030
26/02/2013;832;33;Benny Bernanke;John Jones;19,95;0;19,95;9,78;18;3017
26/02/2013;833;32;Wendel Westborne;John Jones;22,95;0;22,95;11,78;23;3024
26/02/2013;834;13;Sally Summer;John Jones;26,95;0;26,95;13,26;16;3025
26/02/2013;835;15;Benny Bernanke;John Jones;28,95;0,1;26,06;17,53;30;3030
26/02/2013;836;36;Wendel Westborne;John Jones;26,95;0;26,95;12,53;3;3026
26/02/2013;837;37;Sally Summer;John Jones;24,95;0;24,95;9,38;6;3016
26/02/2013;838;50;Benny Bernanke;John Jones;24,95;0;24,95;12,14;1;3020
26/02/2013;838;22;Benny Bernanke;John Jones;0,95;0,1;0,86;0,57;10;3020
26/02/2013;839;28;Benny Bernanke;John Jones;0,95;0;0,95;0,5;17;3033
26/02/2013;840;21;Sally Summer;John Jones;26,95;0;26,95;12,42;19;3027
26/02/2013;840;27;Sally Summer;John Jones;4,95;0;4,95;1,82;7;3027
26/02/2013;841;24;Wendel Westborne;John Jones;27,95;0,1;25,16;16,8;22;3033
26/02/2013;842;42;Benny Bernanke;John Jones;35,95;0,1;32,36;20,25;1;3023
26/02/2013;843;26;Wendel Westborne;John Jones;0,95;0;0,95;0,42;9;3015
26/02/2013;844;40;Benny Bernanke;John Jones;16,95;0;16,95;6,53;3;3018
26/02/2013;845;31;Benny Bernanke;John Jones;0,95;0;0,95;0,34;16;3019
26/02/2013;845;22;Benny Bernanke;John Jones;0,95;0;0,95;0,57;7;3019
26/02/2013;846;31;Sally Summer;John Jones;0,95;0;0,95;0,34;5;3024
26/02/2013;847;45;Wendel Westborne;John Jones;38,95;0;38,95;22,33;1;3017
26/02/2013;848;25;Benny Bernanke;John Jones;0,95;0;0,95;0,35;20;3029
26/02/2013;849;4;Sally Summer;John Jones;73,95;0;73,95;38,86;1;3027
26/02/2013;850;32;Sally Summer;John Jones;22,95;0;22,95;11,78;21;3021
26/02/2013;850;1;Sally Summer;John Jones;43,95;0;43,95;25,6;13;3021
26/02/2013;851;42;Benny Bernanke;John Jones;35,95;0;35,95;20,25;1;3015
26/02/2013;852;22;Wendel Westborne;John Jones;0,95;0;0,95;0,57;9;3030
26/02/2013;853;43;Sally Summer;John Jones;11,95;0;11,95;3,32;5;3010
26/02/2013;854;4;Wendel Westborne;John Jones;73,95;0;73,95;38,86;1;3026
26/02/2013;855;6;Benny Bernanke;John Jones;55,95;0,1;50,36;16,06;17;3025
26/02/2013;855;32;Benny Bernanke;John Jones;22,95;0;22,95;11,78;7;3025
26/02/2013;856;26;Wendel Westborne;John Jones;0,95;0;0,95;0,42;11;3022
26/02/2013;857;38;Benny Bernanke;John Jones;24,95;0;24,95;11,48;2;3022
26/02/2013;858;8;Wendel Westborne;John Jones;7,95;0;7,95;4,53;29;3025
26/02/2013;859;1;Sally Summer;John Jones;43,95;0,1;39,56;25,6;14;3023
26/02/2013;860;42;Benny Bernanke;John Jones;35,95;0;35,95;20,25;2;3026
26/02/2013;860;50;Benny Bernanke;John Jones;24,95;0,1;22,46;12,14;2;3026
26/02/2013;861;37;Wendel Westborne;John Jones;24,95;0;24,95;9,38;10;3024
26/02/2013;862;32;Sally Summer;John Jones;22,95;0;22,95;11,78;2;3020
26/02/2013;863;19;Wendel Westborne;John Jones;49,95;0;49,95;24,77;27;3012
